# KAPUTNIK Flight Data v4
# Sample rate: 500 Hz
# Samples: 5608
# Accel range: +/-16 g
# Gyro range: +/-2000 dps
# Epoch start: 1776860123153
epoch_us,ax,ay,az,gx,gy,gz,gp14,mx,my,mz,mag_valid
1776864418120295,-1,-1,-1,-1,-1,-1,255,-1,-1,-1,255
1776864418120295,-1,-1,-1,-1,-1,-1,255,-1,-1,-1,255
1776864418120295,-1,-1,-1,-1,-1,-1,255,-1,-1,-1,255
1776864418120295,-1,-1,-1,-1,-1,-1,255,-1,-1,-1,255
1776864418120295,-1,-1,-1,-1,-1,-1,255,-1,-1,-1,255
1776864418120295,-1,-1,-1,-1,-1,-1,255,-1,-1,-1,255
1776864418120295,-1,-1,-1,-1,-1,-1,255,-1,-1,-1,255
1776864418120295,-1,-1,-1,-1,-1,-1,255,-1,-1,-1,255
1776864418120295,-1,-1,-1,-1,-1,-1,255,-1,-1,-1,255
1776864418120295,-1,-1,-1,-1,-1,-1,255,-1,-1,-1,255
1776864418120295,-1,-1,-1,-1,-1,-1,255,-1,-1,-1,255
1776864418120295,-1,-1,-1,-1,-1,-1,255,-1,-1,-1,255
1776864418120295,-1,-1,-1,-1,-1,-1,255,-1,-1,-1,255
1776864418120295,-1,-1,-1,-1,-1,-1,255,-1,-1,-1,255
1776864418120295,-1,-1,-1,-1,-1,-1,255,-1,-1,-1,255
1776864418120295,-1,-1,-1,-1,-1,-1,255,-1,-1,-1,255
1776864418120295,-1,-1,-1,-1,-1,-1,255,-1,-1,-1,255
1776864418120295,-1,-1,-1,-1,-1,-1,255,-1,-1,-1,255
1776864418120295,-1,-1,-1,-1,-1,-1,255,-1,-1,-1,255
1776864418120295,-1,-1,-1,-1,-1,-1,255,-1,-1,-1,255
1776864418120295,-1,-1,-1,-1,-1,-1,255,-1,-1,-1,255
1776864418120295,-1,-1,-1,-1,-1,-1,255,-1,-1,-1,255
1776864418120295,-1,-1,-1,-1,-1,-1,255,-1,-1,-1,255
1776864418120295,-1,-1,-1,-1,-1,-1,255,-1,-1,-1,255
1776864418120295,-1,-1,-1,-1,-1,-1,255,-1,-1,-1,255
1776864418120295,-1,-1,-1,-1,-1,-1,255,-1,-1,-1,255
1776864418120295,-1,-1,-1,-1,-1,-1,255,-1,-1,-1,255
1776864418120295,-1,-1,-1,-1,-1,-1,255,-1,-1,-1,255
1776864418120295,-1,-1,-1,-1,-1,-1,255,-1,-1,-1,255
1776864418120295,-1,-1,-1,-1,-1,-1,255,-1,-1,-1,255
1776864418120295,-1,-1,-1,-1,-1,-1,255,-1,-1,-1,255
1776864418120295,-1,-1,-1,-1,-1,-1,255,-1,-1,-1,255
1776864418120295,-1,-1,-1,-1,-1,-1,255,-1,-1,-1,255
1776864418120295,-1,-1,-1,-1,-1,-1,255,-1,-1,-1,255
1776864418120295,-1,-1,-1,-1,-1,-1,255,-1,-1,-1,255
1776864418120295,-1,-1,-1,-1,-1,-1,255,-1,-1,-1,255
1776864418120295,-1,-1,-1,-1,-1,-1,255,-1,-1,-1,255
1776864418120295,-1,-1,-1,-1,-1,-1,255,-1,-1,-1,255
1776864418120295,-1,-1,-1,-1,-1,-1,255,-1,-1,-1,255
1776864418120295,-1,-1,-1,-1,-1,-1,255,-1,-1,-1,255
1776864418120295,-1,-1,-1,-1,-1,-1,255,-1,-1,-1,255
1776864418120295,-1,-1,-1,-1,-1,-1,255,-1,-1,-1,255
1776864418120295,-1,-1,-1,-1,-1,-1,255,-1,-1,-1,255
1776864418120295,-1,-1,-1,-1,-1,-1,255,-1,-1,-1,255
1776864418120295,-1,-1,-1,-1,-1,-1,255,-1,-1,-1,255
1776864418120295,-1,-1,-1,-1,-1,-1,255,-1,-1,-1,255
1776864418120295,-1,-1,-1,-1,-1,-1,255,-1,-1,-1,255
1776864418120295,-1,-1,-1,-1,-1,-1,255,-1,-1,-1,255
1776864418120295,-1,-1,-1,-1,-1,-1,255,-1,-1,-1,255
1776864418120295,-1,-1,-1,-1,-1,-1,255,-1,-1,-1,255
1776864418120295,-1,-1,-1,-1,-1,-1,255,-1,-1,-1,255
1776864418120295,-1,-1,-1,-1,-1,-1,255,-1,-1,-1,255
1776864418120295,-1,-1,-1,-1,-1,-1,255,-1,-1,-1,255
1776864418120295,-1,-1,-1,-1,-1,-1,255,-1,-1,-1,255
1776864418120295,-1,-1,-1,-1,-1,-1,255,-1,-1,-1,255
1776864418120295,-1,-1,-1,-1,-1,-1,255,-1,-1,-1,255
1776864418120295,-1,-1,-1,-1,-1,-1,255,-1,-1,-1,255
1776864418120295,-1,-1,-1,-1,-1,-1,255,-1,-1,-1,255
1776864418120295,-1,-1,-1,-1,-1,-1,255,-1,-1,-1,255
1776864418120295,-1,-1,-1,-1,-1,-1,255,-1,-1,-1,255
1776864418120295,-1,-1,-1,-1,-1,-1,255,-1,-1,-1,255
1776864418120295,-1,-1,-1,-1,-1,-1,255,-1,-1,-1,255
1776864418120295,-1,-1,-1,-1,-1,-1,255,-1,-1,-1,255
1776864418120295,-1,-1,-1,-1,-1,-1,255,-1,-1,-1,255
1776864418120295,-1,-1,-1,-1,-1,-1,255,-1,-1,-1,255
1776864418120295,-1,-1,-1,-1,-1,-1,255,-1,-1,-1,255
1776864418120295,-1,-1,-1,-1,-1,-1,255,-1,-1,-1,255
1776860123483002,-2017,-75,-188,-128,26,18,0,0,0,0,0
1776860123485002,-2022,-78,-201,-127,25,19,0,0,0,0,0
1776860123487001,-2023,-85,-189,-128,27,18,0,0,0,0,0
1776860123489001,-2015,-83,-197,-129,27,18,0,0,0,0,0
1776860123491000,-2014,-88,-198,-127,27,16,0,0,0,0,0
1776860123493000,-2016,-83,-203,-126,28,16,0,0,0,0,0
1776860123495000,-2019,-88,-198,-128,29,15,0,0,0,0,0
1776860123497002,-2019,-83,-202,-128,28,16,0,0,0,0,0
1776860123499002,-2018,-78,-200,-128,28,17,0,0,0,0,0
1776860123501001,-2014,-78,-192,-127,27,14,0,0,0,0,0
1776860123503001,-2015,-83,-197,-128,27,14,108,1574,6144,-20232,255
1776864409862569,27,15,0,0,0,0,60,1582,7680,-20488,255
1776864409797037,25,17,0,0,0,0,14,1590,7424,-20744,255
1776864409797022,24,17,0,0,0,0,222,1597,6656,-21000,255
1776864409797023,23,16,0,0,0,0,173,1605,6656,-20488,255
1776864409731486,25,16,0,0,0,0,125,1613,6912,-19208,255
1776864409797031,24,17,0,0,0,0,77,1621,7680,-19720,255
1776864409797037,22,15,0,0,0,0,28,1629,7680,-19208,255
1776864409665968,21,16,0,0,0,0,239,1636,7424,-19976,255
1776864409797024,23,16,0,0,0,0,190,1644,7424,-20232,255
1776864409731489,24,16,0,0,0,0,142,1652,6912,-20488,255
1776864409665959,23,15,31837,6,-2020,-80,68,32767,5631,4352,0
1776860123153000,0,0,-31700,6,-2017,-81,64,-32513,6143,3840,0
1776860123153000,0,0,-29700,6,-2015,-77,57,-32001,6655,3072,0
1776860123153000,0,0,-27700,6,-2022,-78,63,-32513,6143,4096,0
1776860123153000,0,0,-25698,6,-2016,-85,67,32767,6399,4096,0
1776860123153000,0,0,-23698,6,-2014,-86,67,-32257,6655,3584,0
1776860123153000,0,0,-21698,6,-2013,-77,69,-32257,7167,4096,0
1776860123153000,0,0,-19699,6,-2021,-80,67,-32513,7167,4352,0
1776860123153000,0,0,-17699,6,-2019,-75,60,32767,7423,3840,0
1776860123153000,0,0,-15699,6,-2018,-79,61,-32513,7423,3840,0
1776860123153000,0,0,-13700,6,-2020,-79,60,-32257,7167,4096,0
1776860123600054,-2013,-79,-200,-127,26,17,0,0,0,0,0
1776860123602054,-2018,-80,-200,-127,24,18,0,0,0,0,0
1776860123604053,-2020,-85,-200,-128,23,17,0,0,0,0,0
1776860123606053,-2025,-85,-197,-128,23,18,0,0,0,0,0
1776860123608052,-2020,-80,-196,-127,24,18,0,0,0,0,0
1776860123610052,-2019,-86,-195,-128,24,18,0,0,0,0,0
1776860123612055,-2015,-77,-189,-127,23,18,0,0,0,0,0
1776860123614054,-2017,-79,-187,-125,23,17,0,0,0,0,0
1776860123616054,-2022,-80,-188,-127,25,16,0,0,0,0,0
1776860123618053,-2018,-85,-200,-127,26,17,0,0,0,0,0
1776860123620053,-2017,-87,-195,-129,22,17,60,1832,7936,-20488,255
1776864409731502,20,17,0,0,0,0,12,1840,6400,-20744,255
1776864409731501,22,17,0,0,0,0,222,1847,6400,-19720,255
1776864409731490,25,16,0,0,0,0,174,1855,8192,-20744,255
1776864409862567,24,16,0,0,0,0,126,1863,6912,-21256,255
1776864409797031,23,17,0,0,0,0,77,1871,6400,-19720,255
1776864409731495,23,16,0,0,0,0,29,1879,6400,-19720,255
1776864409731491,25,16,0,0,0,0,236,1886,7680,-20232,255
1776864409797027,24,15,0,0,0,0,188,1894,5888,-21000,255
1776864409797034,25,17,0,0,0,0,140,1902,6144,-20488,255
1776864409797029,26,16,0,0,0,0,94,1910,6656,-22280,255
1776864409862573,25,16,32301,7,-2018,-95,61,32767,6911,4096,0
1776860123153000,0,0,-31235,7,-2021,-90,60,32767,6655,4096,0
1776860123153000,0,0,-29236,7,-2022,-86,66,-32257,6911,4096,0
1776860123153000,0,0,-27236,7,-2022,-79,65,-32257,7167,4352,0
1776860123153000,0,0,-25236,7,-2014,-79,58,32767,7167,4608,0
1776860123153000,0,0,-23236,7,-2012,-85,58,32767,7167,4352,0
1776860123153000,0,0,-21236,7,-2012,-84,61,-32513,7423,4352,0
1776860123153000,0,0,-19234,7,-2013,-84,66,-32513,7167,4352,0
1776860123153000,0,0,-17234,7,-2019,-87,65,32767,7167,4352,0
1776860123153000,0,0,-15234,7,-2015,-87,68,32767,7423,4608,0
1776860123153000,0,0,-13235,7,-2020,-83,71,-32513,6911,4352,0
1776860123666052,-2020,-77,-187,-128,24,16,0,0,0,0,0
1776860123668052,-2020,-82,-187,-128,24,16,0,0,0,0,0
1776860123670054,-2021,-84,-192,-128,23,18,0,0,0,0,0
1776860123672054,-2018,-82,-194,-129,23,17,0,0,0,0,0
1776860123674053,-2017,-79,-191,-129,21,15,0,0,0,0,0
1776860123676053,-2022,-77,-191,-130,21,15,0,0,0,0,0
1776860123678053,-2020,-79,-186,-129,23,16,0,0,0,0,0
1776860123680052,-2022,-80,-189,-127,25,14,0,0,0,0,0
1776860123682052,-2015,-84,-196,-128,25,14,0,0,0,0,0
1776860123684055,-2015,-79,-189,-129,23,17,0,0,0,0,0
1776860123686054,-2019,-80,-193,-126,23,18,13,2090,6656,-20232,255
1776864409862563,23,18,0,0,0,0,221,2097,7424,-21256,255
1776864409862567,24,16,0,0,0,0,172,2105,7424,-21768,255
1776864409797035,24,15,0,0,0,0,124,2113,7424,-22792,255
1776864409731494,23,16,0,0,0,0,76,2121,6144,-22024,255
1776864409797036,22,15,0,0,0,0,30,2129,5888,-19464,255
1776864409797033,23,15,0,0,0,0,238,2136,7168,-19720,255
1776864409731493,25,15,0,0,0,0,189,2144,6144,-20232,255
1776864409665957,25,15,0,0,0,0,141,2152,7424,-21256,255
1776864409600424,24,16,0,0,0,0,92,2160,8192,-21256,255
1776864409665963,25,16,0,0,0,0,44,2168,6656,-21000,255
1776864409797035,27,15,32766,8,-2022,-89,64,-32513,6655,4096,0
1776860123153000,0,0,-30771,8,-2020,-82,65,32511,6399,3584,0
1776860123153000,0,0,-28771,8,-2015,-84,77,32767,6655,3584,0
1776860123153000,0,0,-26772,8,-2017,-86,76,-32513,6911,3584,0
1776860123153000,0,0,-24772,8,-2019,-80,57,-32513,6911,3840,0
1776860123153000,0,0,-22772,8,-2017,-83,55,-32513,6911,4096,0
1776860123153000,0,0,-20770,8,-2021,-77,54,-32513,7167,4096,0
1776860123153000,0,0,-18770,8,-2019,-76,53,-32513,7423,4352,0
1776860123153000,0,0,-16770,8,-2021,-81,45,-32513,7423,4352,0
1776860123153000,0,0,-14771,8,-2014,-81,51,32511,6911,4096,0
1776860123153000,0,0,-12771,8,-2016,-80,56,32255,6655,4096,0
1776860123732054,-2015,-80,-199,-130,26,16,0,0,0,0,0
1776860123734054,-2016,-79,-200,-128,24,18,0,0,0,0,0
1776860123736053,-2017,-85,-197,-127,23,17,0,0,0,0,0
1776860123738053,-2016,-80,-194,-128,21,16,0,0,0,0,0
1776860123740052,-2016,-78,-195,-129,23,15,0,0,0,0,0
1776860123742052,-2018,-85,-194,-130,26,17,0,0,0,0,0
1776860123744054,-2026,-78,-196,-130,27,17,0,0,0,0,0
1776860123746054,-2022,-75,-191,-127,22,17,0,0,0,0,0
1776860123748054,-2022,-77,-191,-127,22,16,0,0,0,0,0
1776860123750053,-2021,-81,-192,-127,25,17,0,0,0,0,0
1776860123752053,-2021,-82,-191,-129,25,16,220,2347,7424,-20488,255
1776864409797033,23,15,0,0,0,0,172,2355,6912,-20232,255
1776864409928102,23,16,0,0,0,0,126,2363,6912,-19464,255
1776864409731498,24,15,0,0,0,0,78,2371,7424,-19208,255
1776864409731497,23,16,0,0,0,0,29,2379,7424,-19720,255
1776864409731491,24,16,0,0,0,0,237,2386,6656,-20488,255
1776864409665959,25,16,0,0,0,0,188,2394,7936,-22792,255
1776864409731488,27,18,0,0,0,0,140,2402,7424,-21000,255
1776864409665959,28,17,0,0,0,0,92,2410,7168,-18952,255
1776864409600415,26,16,0,0,0,0,46,2418,7680,-19720,255
1776864409731492,24,18,0,0,0,0,253,2425,7168,-19976,255
1776864409797037,27,17,-32307,9,-2018,-86,66,-32257,6911,3840,0
1776860123153000,0,0,-30307,9,-2022,-80,64,-32513,6911,3840,0
1776860123153000,0,0,-28308,9,-2018,-82,51,32767,6911,4096,0
1776860123153000,0,0,-26308,9,-2020,-81,56,-32257,6655,4352,0
1776860123153000,0,0,-24308,9,-2023,-81,74,-32257,7423,4608,0
1776860123153000,0,0,-22306,9,-2020,-81,61,-32513,7423,4096,0
1776860123153000,0,0,-20307,9,-2021,-85,60,32767,6143,4096,0
1776860123153000,0,0,-18307,9,-2020,-82,56,-32513,6143,4352,0
1776860123153000,0,0,-16308,9,-2024,-81,59,32767,6655,4096,0
1776860123153000,0,0,-14308,9,-2021,-77,56,-32513,7167,4096,0
1776860123153000,0,0,-12308,9,-2024,-82,64,32767,7167,3840,0
1776860123798054,-2019,-84,-197,-129,27,15,0,0,0,0,0
1776860123800054,-2018,-82,-203,-128,23,17,0,0,0,0,0
1776860123802053,-2023,-78,-189,-127,22,18,0,0,0,0,0
1776860123804053,-2024,-82,-197,-128,22,15,0,0,0,0,0
1776860123806052,-2022,-77,-187,-126,23,15,0,0,0,0,0
1776860123808052,-2019,-75,-189,-127,24,15,0,0,0,0,0
1776860123810055,-2026,-84,-189,-127,25,15,0,0,0,0,0
1776860123812054,-2025,-80,-191,-129,23,14,0,0,0,0,0
1776860123814054,-2018,-80,-196,-129,22,15,0,0,0,0,0
1776860123816053,-2022,-82,-197,-127,22,15,0,0,0,0,0
1776860123818053,-2019,-83,-189,-127,24,15,172,2605,6912,-22280,255
1776864409862578,24,16,0,0,0,0,124,2613,8192,-20232,255
1776864409862572,25,15,0,0,0,0,78,2621,7424,-18952,255
1776864409862563,24,16,0,0,0,0,30,2629,7680,-19976,255
1776864409862562,23,18,0,0,0,0,238,2636,6400,-19720,255
1776864409797029,27,16,0,0,0,0,189,2644,7680,-19976,255
1776864409862565,26,15,0,0,0,0,141,2652,6656,-19208,255
1776864409797022,25,15,0,0,0,0,92,2660,6912,-19208,255
1776864409797026,26,15,0,0,0,0,44,2668,7168,-19976,255
1776864409797025,28,16,0,0,0,0,254,2675,8192,-20488,255
1776864409797033,26,16,0,0,0,0,206,2683,7424,-19208,255
1776864409862573,25,13,-31843,10,-2016,-86,61,-32513,6911,3840,0
1776860123153000,0,0,-29843,10,-2020,-83,55,32511,6655,3840,0
1776860123153000,0,0,-27844,10,-2018,-83,55,-32257,6655,4608,0
1776860123153000,0,0,-25844,10,-2019,-82,66,32767,6655,4352,0
1776860123153000,0,0,-23844,10,-2022,-80,54,32511,6399,3840,0
1776860123153000,0,0,-21841,10,-2020,-79,65,32767,6911,3840,0
1776860123153000,0,0,-19842,10,-2024,-80,74,-32513,6911,3584,0
1776860123153000,0,0,-17842,10,-2023,-82,71,-32257,7167,4096,0
1776860123153000,0,0,-15843,10,-2025,-80,64,32767,6911,4352,0
1776860123153000,0,0,-13843,10,-2019,-80,68,-32513,6143,4096,0
1776860123153000,0,0,-11843,10,-2021,-83,68,-32513,6655,3584,0
1776860123864052,-2015,-83,-200,-129,24,14,0,0,0,0,0
1776860123866052,-2018,-81,-199,-129,25,13,0,0,0,0,0
1776860123868054,-2013,-82,-193,-130,25,14,0,0,0,0,0
1776860123870054,-2007,-78,-185,-129,25,16,0,0,0,0,0
1776860123872053,-2017,-78,-201,-128,26,15,0,0,0,0,0
1776860123874053,-2019,-74,-196,-129,26,17,0,0,0,0,0
1776860123876053,-2022,-79,-192,-129,23,17,0,0,0,0,0
1776860123878052,-2021,-81,-192,-128,24,17,0,0,0,0,0
1776860123880052,-2020,-77,-195,-128,26,16,0,0,0,0,0
1776860123882054,-2020,-80,-192,-128,24,16,0,0,0,0,0
1776860123884054,-2021,-81,-189,-128,21,18,125,2863,7680,-20744,255
1776864409731504,23,15,0,0,0,0,76,2871,8704,-21256,255
1776864409862563,23,17,0,0,0,0,28,2879,7936,-20744,255
1776864409862561,23,16,0,0,0,0,236,2886,7936,-19976,255
1776864409862561,24,16,0,0,0,0,190,2894,7168,-19976,255
1776864409797036,26,16,0,0,0,0,142,2902,6656,-19464,255
1776864409731509,25,16,0,0,0,0,93,2910,7424,-20744,255
1776864409797040,24,17,0,0,0,0,45,2918,7680,-19976,255
1776864409731489,26,16,0,0,0,0,253,2925,6912,-18696,255
1776864409731490,27,15,0,0,0,0,204,2933,7168,-20488,255
1776864409665950,25,16,0,0,0,0,156,2941,7424,-19464,255
1776864409665950,26,15,17021,12,-2023,-81,70,-32513,6911,3840,0
1776860123153000,0,0,19021,12,-2024,-80,71,-32513,7167,4352,0
1776860123153000,0,0,21021,12,-2019,-86,61,32767,6911,4352,0
1776860123153000,0,0,23023,12,-2012,-82,56,32511,6911,4096,0
1776860123153000,0,0,25023,12,-2015,-76,65,32767,6655,4352,0
1776860123153000,0,0,27023,12,-2015,-81,54,-32513,6399,4608,0
1776860123153000,0,0,29022,12,-2015,-81,53,-32001,6655,4608,0
1776860123153000,0,0,31022,12,-2019,-80,52,-32001,6911,4608,0
1776860123153000,0,0,-32514,12,-2024,-79,56,-32001,6911,4352,0
1776860123153000,0,0,-30515,12,-2021,-81,71,-32257,6911,3840,0
1776860123153000,0,0,-28515,12,-2025,-85,67,32767,6655,3840,0
1776860123978455,-2018,-82,-197,-129,25,15,0,0,0,0,0
1776860123980455,-2018,-84,-193,-128,25,14,0,0,0,0,0
1776860123982454,-2014,-79,-193,-128,25,16,0,0,0,0,0
1776860123984454,-2017,-80,-193,-128,26,16,0,0,0,0,0
1776860123986454,-2016,-83,-196,-127,27,17,0,0,0,0,0
1776860123988454,-2017,-80,-201,-126,27,18,0,0,0,0,0
1776860123990453,-2019,-80,-205,-127,27,17,0,0,0,0,0
1776860123992453,-2018,-81,-198,-128,25,17,0,0,0,0,0
1776860123994455,-2016,-85,-197,-127,27,17,0,0,0,0,0
1776860123996455,-2015,-83,-196,-125,25,14,0,0,0,0,0
1776860123998455,-2013,-75,-189,-127,24,14,94,3310,9472,-20232,255
1776864409797023,23,16,0,0,0,0,46,3318,6912,-19976,255
1776864409797025,26,16,0,0,0,0,253,3325,7680,-19720,255
1776864409797023,27,16,0,0,0,0,208,3333,7680,-19976,255
1776864409797028,25,16,0,0,0,0,159,3341,7424,-19464,255
1776864409797030,24,18,0,0,0,0,111,3349,8192,-20488,255
1776864409862558,24,17,0,0,0,0,62,3357,6656,-21256,255
1776864409862562,24,16,0,0,0,0,14,3365,6144,-21000,255
1776864409731506,23,16,0,0,0,0,222,3372,5632,-20488,255
1776864409731500,23,17,0,0,0,0,173,3380,6144,-19720,255
1776864409731487,23,18,0,0,0,0,128,3388,6144,-22024,255
1776864409797021,23,17,17487,13,-2021,-82,57,32767,6143,3584,0
1776860123153000,0,0,19486,13,-2017,-77,58,32767,6399,3584,0
1776860123153000,0,0,21486,13,-2023,-78,62,32767,6143,3840,0
1776860123153000,0,0,23486,13,-2020,-81,59,32511,5887,4096,0
1776860123153000,0,0,25485,13,-2020,-82,56,32511,6143,4096,0
1776860123153000,0,0,27488,13,-2019,-84,56,32767,6143,3584,0
